"year","region","sc_name","total_HC_m"
2013,"VII","Haliotis discus hannai",0
2013,"VII","Haliotis rufescens",0
2013,"VII","Haliporoides diomedeae",0
2013,"VII","Helicolenus lengerichi",0
2013,"VII","Heterocarpus reedi",0
2013,"VII","Homalaspis plana",0
2013,"VII","Isurus oxyrinchus",0
2013,"VII","Lithodes santolla",0
2013,"VII","Loxechinus albus",0
2013,"VII","Macruronus magellanicus",0
2013,"VII","Merluccius australis",0
2013,"VII","Merluccius gayi gayi",69
2013,"VII","Mesodesma donacium",0
2013,"VII","Micromesistius australis",0
2013,"VII","Mulinia edulis",0
2013,"VII","Mustelus mento",0
2013,"VII","Mytilus chilensis",0
2013,"VII","Octopus (vulgaris) mimus",0
2013,"VII","Odontesthes regia",0
2013,"VII","Oncorhynchus kisutch",0
2013,"VII","Oncorhynchus mykiss",0
2013,"VII","Oncorhynchus tshawytscha",0
2013,"VII","Ophichthus spp.",0
2013,"VII","Ovalipes trimaculatus",0
2013,"VII","Paralabrax humeralis",0
2013,"VII","Paralomis granulosa",0
2013,"VII","Pinguipes chilensis",0
2013,"VII","Pleuroncodes monodon",0
2013,"VII","Prionace glauca",0
2013,"VII","Prolatilus jugularis",0
2013,"VII","Pyura chilensis",0
2013,"VII","Ruvettus pretiosus",0
2013,"VII","Salilota australis",0
2013,"VII","Salmo salar",0
2013,"VII","Sardinops sagax",0
2013,"VII","Scomber japonicus",0
2013,"VII","Scophtalmus maximus",0
2013,"VII","Semele solida",0
2013,"VII","Seriola lalandi",0
2013,"VII","Seriolella caerulea",0
2013,"VII","Seriolella punctata",0
2013,"VII","Strangomera bentincki",0
2013,"VII","Tagelus dombeii",0
2013,"VII","Taliepus marginatus",0
2013,"VII","Tawera gayi",0
2013,"VII","Thais chocolata",0
2013,"VII","Thunnus obesus",0
2013,"VII","Thyrsites atun",0
2013,"VII","Trachurus murphyi",0
2013,"VII","Venus antiqua",0
2013,"VII","Xantochorus cassidiformis",0
2013,"VII","Xiphias gladius",0
2013,"VII","Zearaja chilensis",0
2013,"VIII","Argobuccinum spp.",4
2013,"VIII","Argopecten purpuratus",0
2013,"VIII","Athyonidium chilensis",0
2013,"VIII","Aulacomya ater",0
2013,"VIII","Austromegabalanus psittacus",0
2013,"VIII","Brama australis",1212
2013,"VIII","Callorhinchus callorhynchus",0
2013,"VIII","Cancer coronatus",30
2013,"VIII","Cancer edwardsi",29
2013,"VIII","Cancer porteri",62
2013,"VIII","Cancer setosus",70
2013,"VIII","Cervimunida johni",446
2013,"VIII","Chaceon chilensis",0
2013,"VIII","Cheilodactylus variegatus",0
2013,"VIII","Chlamys vitrea",0
2013,"VIII","Choromytilus chorus",0
2013,"VIII","Chorus giganteus",67
2013,"VIII","Cilus gilberti",82
2013,"VIII","Concholepas concholepas",85
2013,"VIII","Coryphaena hippurus",0
2013,"VIII","Dipturus trachyderma",3
2013,"VIII","Dissostichus eleginoides",374
2013,"VIII","Dosidicus gigas",18246
2013,"VIII","Durvillaea antarctica",0
2013,"VIII","Eleginops maclovinus",2
2013,"VIII","Engraulis ringens",32
2013,"VIII","Ensis macha",1023
2013,"VIII","Enteroctopus megalocyathus",0
2013,"VIII","Epigonus crassicaudus",17
2013,"VIII","Ethmidium maculatum",7
2013,"VIII","Fissurella latimarginata",39
2013,"VIII","Galaxias maculatus",0
2013,"VIII","Gari solida",46
2013,"VIII","Genypterus blacodes",21
2013,"VIII","Genypterus chilensis",13
2013,"VIII","Genypterus maculatus",16
2013,"VIII","Haliotis discus hannai",0
2013,"VIII","Haliotis rufescens",11
2013,"VIII","Haliporoides diomedeae",0
2013,"VIII","Helicolenus lengerichi",0
2013,"VIII","Heterocarpus reedi",0
2013,"VIII","Homalaspis plana",106
2013,"VIII","Isurus oxyrinchus",0
2013,"VIII","Lithodes santolla",0
2013,"VIII","Loxechinus albus",111
2013,"VIII","Macruronus magellanicus",11970
2013,"VIII","Merluccius australis",86
2013,"VIII","Merluccius gayi gayi",17823
2013,"VIII","Mesodesma donacium",16
2013,"VIII","Micromesistius australis",225
2013,"VIII","Mulinia edulis",691
2013,"VIII","Mustelus mento",0
2013,"VIII","Mytilus chilensis",0
2013,"VIII","Octopus (vulgaris) mimus",2
2013,"VIII","Odontesthes regia",344
2013,"VIII","Oncorhynchus kisutch",0
2013,"VIII","Oncorhynchus mykiss",1193
2013,"VIII","Oncorhynchus tshawytscha",0
2013,"VIII","Ophichthus spp.",0
2013,"VIII","Ovalipes trimaculatus",2
2013,"VIII","Paralabrax humeralis",0
2013,"VIII","Paralomis granulosa",0
2013,"VIII","Pinguipes chilensis",0
2013,"VIII","Pleuroncodes monodon",5864
2013,"VIII","Prionace glauca",0
2013,"VIII","Prolatilus jugularis",0
2013,"VIII","Pyura chilensis",0
2013,"VIII","Ruvettus pretiosus",0
2013,"VIII","Salilota australis",0
2013,"VIII","Salmo salar",5831
2013,"VIII","Sardinops sagax",0
2013,"VIII","Scomber japonicus",3745
2013,"VIII","Scophtalmus maximus",0
2013,"VIII","Semele solida",0
2013,"VIII","Seriola lalandi",0
2013,"VIII","Seriolella caerulea",0
2013,"VIII","Seriolella punctata",0
2013,"VIII","Strangomera bentincki",446
2013,"VIII","Tagelus dombeii",2641
2013,"VIII","Taliepus marginatus",21
2013,"VIII","Tawera gayi",0
2013,"VIII","Thais chocolata",0
2013,"VIII","Thunnus obesus",0
2013,"VIII","Thyrsites atun",31
2013,"VIII","Trachurus murphyi",145177
2013,"VIII","Venus antiqua",292
2013,"VIII","Xantochorus cassidiformis",6
2013,"VIII","Xiphias gladius",16
2013,"VIII","Zearaja chilensis",159
2013,"X","Argobuccinum spp.",232
2013,"X","Argopecten purpuratus",0
2013,"X","Athyonidium chilensis",3
2013,"X","Aulacomya ater",7741
2013,"X","Austromegabalanus psittacus",4
2013,"X","Brama australis",8
2013,"X","Callorhinchus callorhynchus",2
2013,"X","Cancer coronatus",0
2013,"X","Cancer edwardsi",2558
2013,"X","Cancer porteri",0
2013,"X","Cancer setosus",68
2013,"X","Cervimunida johni",0
2013,"X","Chaceon chilensis",0
2013,"X","Cheilodactylus variegatus",0
2013,"X","Chlamys vitrea",0
2013,"X","Choromytilus chorus",220
2013,"X","Chorus giganteus",3
2013,"X","Cilus gilberti",0
2013,"X","Concholepas concholepas",791
2013,"X","Coryphaena hippurus",0
2013,"X","Dipturus trachyderma",44
2013,"X","Dissostichus eleginoides",239
2013,"X","Dosidicus gigas",381
2013,"X","Durvillaea antarctica",0
2013,"X","Eleginops maclovinus",0
2013,"X","Engraulis ringens",0
2013,"X","Ensis macha",622
2013,"X","Enteroctopus megalocyathus",195
2013,"X","Epigonus crassicaudus",0
2013,"X","Ethmidium maculatum",0
2013,"X","Fissurella latimarginata",17
2013,"X","Galaxias maculatus",0
2013,"X","Gari solida",1210
2013,"X","Genypterus blacodes",227
2013,"X","Genypterus chilensis",0
2013,"X","Genypterus maculatus",0
2013,"X","Haliotis discus hannai",0
2013,"X","Haliotis rufescens",506
2013,"X","Haliporoides diomedeae",0
2013,"X","Helicolenus lengerichi",0
2013,"X","Heterocarpus reedi",0
2013,"X","Homalaspis plana",6
2013,"X","Isurus oxyrinchus",0
2013,"X","Lithodes santolla",293
2013,"X","Loxechinus albus",16948
2013,"X","Macruronus magellanicus",0
2013,"X","Merluccius australis",3740
2013,"X","Merluccius gayi gayi",4
2013,"X","Mesodesma donacium",1369
2013,"X","Micromesistius australis",0
2013,"X","Mulinia edulis",77
2013,"X","Mustelus mento",0
2013,"X","Mytilus chilensis",234352
2013,"X","Octopus (vulgaris) mimus",0
2013,"X","Odontesthes regia",138
2013,"X","Oncorhynchus kisutch",132112
2013,"X","Oncorhynchus mykiss",138420
2013,"X","Oncorhynchus tshawytscha",925
2013,"X","Ophichthus spp.",0
2013,"X","Ovalipes trimaculatus",4
2013,"X","Paralabrax humeralis",0
2013,"X","Paralomis granulosa",0
2013,"X","Pinguipes chilensis",0
2013,"X","Pleuroncodes monodon",0
2013,"X","Prionace glauca",0
2013,"X","Prolatilus jugularis",0
2013,"X","Pyura chilensis",610
2013,"X","Ruvettus pretiosus",0
2013,"X","Salilota australis",0
2013,"X","Salmo salar",437872
2013,"X","Sardinops sagax",0
2013,"X","Scomber japonicus",0
2013,"X","Scophtalmus maximus",0
2013,"X","Semele solida",580
2013,"X","Seriola lalandi",0
2013,"X","Seriolella caerulea",0
2013,"X","Seriolella punctata",0
2013,"X","Strangomera bentincki",0
2013,"X","Tagelus dombeii",2550
2013,"X","Taliepus marginatus",0
2013,"X","Tawera gayi",3650
2013,"X","Thais chocolata",0
2013,"X","Thunnus obesus",0
2013,"X","Thyrsites atun",650
2013,"X","Trachurus murphyi",0
2013,"X","Venus antiqua",4412
2013,"X","Xantochorus cassidiformis",0
2013,"X","Xiphias gladius",0
2013,"X","Zearaja chilensis",580
2013,"XI","Argobuccinum spp.",3
2013,"XI","Argopecten purpuratus",0
2013,"XI","Athyonidium chilensis",0
2013,"XI","Aulacomya ater",2
2013,"XI","Austromegabalanus psittacus",0
2013,"XI","Brama australis",674
2013,"XI","Callorhinchus callorhynchus",0
2013,"XI","Cancer coronatus",0
2013,"XI","Cancer edwardsi",826
2013,"XI","Cancer porteri",0
2013,"XI","Cancer setosus",0
2013,"XI","Cervimunida johni",0
2013,"XI","Chaceon chilensis",0
2013,"XI","Cheilodactylus variegatus",0
2013,"XI","Chlamys vitrea",0
2013,"XI","Choromytilus chorus",0
2013,"XI","Chorus giganteus",0
2013,"XI","Cilus gilberti",0
2013,"XI","Concholepas concholepas",0
2013,"XI","Coryphaena hippurus",0
2013,"XI","Dipturus trachyderma",0
2013,"XI","Dissostichus eleginoides",0
2013,"XI","Dosidicus gigas",83
2013,"XI","Durvillaea antarctica",0
2013,"XI","Eleginops maclovinus",0
2013,"XI","Engraulis ringens",0
2013,"XI","Ensis macha",0
2013,"XI","Enteroctopus megalocyathus",0
2013,"XI","Epigonus crassicaudus",0
2013,"XI","Ethmidium maculatum",0
2013,"XI","Fissurella latimarginata",0
2013,"XI","Galaxias maculatus",1
2013,"XI","Gari solida",179
2013,"XI","Genypterus blacodes",204
2013,"XI","Genypterus chilensis",0
2013,"XI","Genypterus maculatus",0
2013,"XI","Haliotis discus hannai",0
2013,"XI","Haliotis rufescens",0
2013,"XI","Haliporoides diomedeae",0
2013,"XI","Helicolenus lengerichi",5
2013,"XI","Heterocarpus reedi",0
2013,"XI","Homalaspis plana",0
2013,"XI","Isurus oxyrinchus",0
2013,"XI","Lithodes santolla",135
2013,"XI","Loxechinus albus",614
2013,"XI","Macruronus magellanicus",8845
2013,"XI","Merluccius australis",5428
2013,"XI","Merluccius gayi gayi",0
2013,"XI","Mesodesma donacium",0
2013,"XI","Micromesistius australis",1132
2013,"XI","Mulinia edulis",0
2013,"XI","Mustelus mento",0
2013,"XI","Mytilus chilensis",0
2013,"XI","Octopus (vulgaris) mimus",0
2013,"XI","Odontesthes regia",0
2013,"XI","Oncorhynchus kisutch",13917
2013,"XI","Oncorhynchus mykiss",2427
2013,"XI","Oncorhynchus tshawytscha",0
2013,"XI","Ophichthus spp.",0
2013,"XI","Ovalipes trimaculatus",0
2013,"XI","Paralabrax humeralis",0
2013,"XI","Paralomis granulosa",0
2013,"XI","Pinguipes chilensis",0
2013,"XI","Pleuroncodes monodon",0
2013,"XI","Prionace glauca",0
2013,"XI","Prolatilus jugularis",0
2013,"XI","Pyura chilensis",0
2013,"XI","Ruvettus pretiosus",0
2013,"XI","Salilota australis",4
2013,"XI","Salmo salar",26567
2013,"XI","Sardinops sagax",0
2013,"XI","Scomber japonicus",0
2013,"XI","Scophtalmus maximus",0
2013,"XI","Semele solida",0
2013,"XI","Seriola lalandi",0
2013,"XI","Seriolella caerulea",28
2013,"XI","Seriolella punctata",611
2013,"XI","Strangomera bentincki",0
2013,"XI","Tagelus dombeii",0
2013,"XI","Taliepus marginatus",0
2013,"XI","Tawera gayi",0
2013,"XI","Thais chocolata",0
2013,"XI","Thunnus obesus",0
2013,"XI","Thyrsites atun",0
2013,"XI","Trachurus murphyi",0
2013,"XI","Venus antiqua",0
2013,"XI","Xantochorus cassidiformis",0
2013,"XI","Xiphias gladius",0
2013,"XI","Zearaja chilensis",0
2013,"XII","Argobuccinum spp.",0
2013,"XII","Argopecten purpuratus",0
2013,"XII","Athyonidium chilensis",0
2013,"XII","Aulacomya ater",17
2013,"XII","Austromegabalanus psittacus",0
2013,"XII","Brama australis",0
2013,"XII","Callorhinchus callorhynchus",0
2013,"XII","Cancer coronatus",0
2013,"XII","Cancer edwardsi",0
2013,"XII","Cancer porteri",0
2013,"XII","Cancer setosus",0
2013,"XII","Cervimunida johni",0
2013,"XII","Chaceon chilensis",0
2013,"XII","Cheilodactylus variegatus",0
2013,"XII","Chlamys vitrea",798
2013,"XII","Choromytilus chorus",0
2013,"XII","Chorus giganteus",0
2013,"XII","Cilus gilberti",0
2013,"XII","Concholepas concholepas",4
2013,"XII","Coryphaena hippurus",0
2013,"XII","Dipturus trachyderma",0
2013,"XII","Dissostichus eleginoides",3
2013,"XII","Dosidicus gigas",0
2013,"XII","Durvillaea antarctica",0
2013,"XII","Eleginops maclovinus",1
2013,"XII","Engraulis ringens",0
2013,"XII","Ensis macha",520
2013,"XII","Enteroctopus megalocyathus",0
2013,"XII","Epigonus crassicaudus",0
2013,"XII","Ethmidium maculatum",0
2013,"XII","Fissurella latimarginata",0
2013,"XII","Galaxias maculatus",0
2013,"XII","Gari solida",0
2013,"XII","Genypterus blacodes",219
2013,"XII","Genypterus chilensis",0
2013,"XII","Genypterus maculatus",0
2013,"XII","Haliotis discus hannai",0
2013,"XII","Haliotis rufescens",0
2013,"XII","Haliporoides diomedeae",0
2013,"XII","Helicolenus lengerichi",0
2013,"XII","Heterocarpus reedi",0
2013,"XII","Homalaspis plana",0
2013,"XII","Isurus oxyrinchus",0
2013,"XII","Lithodes santolla",4647
2013,"XII","Loxechinus albus",11762
2013,"XII","Macruronus magellanicus",0
2013,"XII","Merluccius australis",62
2013,"XII","Merluccius gayi gayi",0
2013,"XII","Mesodesma donacium",0
2013,"XII","Micromesistius australis",0
2013,"XII","Mulinia edulis",0
2013,"XII","Mustelus mento",0
2013,"XII","Mytilus chilensis",13
2013,"XII","Octopus (vulgaris) mimus",2
2013,"XII","Odontesthes regia",11
2013,"XII","Oncorhynchus kisutch",0
2013,"XII","Oncorhynchus mykiss",1533
2013,"XII","Oncorhynchus tshawytscha",0
2013,"XII","Ophichthus spp.",69
2013,"XII","Ovalipes trimaculatus",0
2013,"XII","Paralabrax humeralis",0
2013,"XII","Paralomis granulosa",2918
2013,"XII","Pinguipes chilensis",0
2013,"XII","Pleuroncodes monodon",0
2013,"XII","Prionace glauca",0
2013,"XII","Prolatilus jugularis",0
2013,"XII","Pyura chilensis",0
2013,"XII","Ruvettus pretiosus",0
2013,"XII","Salilota australis",0
2013,"XII","Salmo salar",23236
2013,"XII","Sardinops sagax",0
2013,"XII","Scomber japonicus",0
2013,"XII","Scophtalmus maximus",0
2013,"XII","Semele solida",0
2013,"XII","Seriola lalandi",0
2013,"XII","Seriolella caerulea",0
2013,"XII","Seriolella punctata",0
2013,"XII","Strangomera bentincki",0
2013,"XII","Tagelus dombeii",0
2013,"XII","Taliepus marginatus",0
2013,"XII","Tawera gayi",0
2013,"XII","Thais chocolata",0
2013,"XII","Thunnus obesus",0
2013,"XII","Thyrsites atun",0
2013,"XII","Trachurus murphyi",0
2013,"XII","Venus antiqua",253
2013,"XII","Xantochorus cassidiformis",0
2013,"XII","Xiphias gladius",0
2013,"XII","Zearaja chilensis",1
2013,"XIV","Argobuccinum spp.",0
2013,"XIV","Argopecten purpuratus",0
2013,"XIV","Athyonidium chilensis",0
2013,"XIV","Aulacomya ater",1
2013,"XIV","Austromegabalanus psittacus",0
2013,"XIV","Brama australis",1
2013,"XIV","Callorhinchus callorhynchus",0
2013,"XIV","Cancer coronatus",0
2013,"XIV","Cancer edwardsi",1
2013,"XIV","Cancer porteri",0
2013,"XIV","Cancer setosus",0
2013,"XIV","Cervimunida johni",0
2013,"XIV","Chaceon chilensis",0
2013,"XIV","Cheilodactylus variegatus",0
2013,"XIV","Chlamys vitrea",0
2013,"XIV","Choromytilus chorus",0
2013,"XIV","Chorus giganteus",50
2013,"XIV","Cilus gilberti",1
2013,"XIV","Concholepas concholepas",23
2013,"XIV","Coryphaena hippurus",0
2013,"XIV","Dipturus trachyderma",0
2013,"XIV","Dissostichus eleginoides",3
2013,"XIV","Dosidicus gigas",0
2013,"XIV","Durvillaea antarctica",24
2013,"XIV","Eleginops maclovinus",11
2013,"XIV","Engraulis ringens",0
2013,"XIV","Ensis macha",56
2013,"XIV","Enteroctopus megalocyathus",0
2013,"XIV","Epigonus crassicaudus",0
2013,"XIV","Ethmidium maculatum",0
2013,"XIV","Fissurella latimarginata",24
2013,"XIV","Galaxias maculatus",0
2013,"XIV","Gari solida",0
2013,"XIV","Genypterus blacodes",4
2013,"XIV","Genypterus chilensis",0
2013,"XIV","Genypterus maculatus",0
2013,"XIV","Haliotis discus hannai",0
2013,"XIV","Haliotis rufescens",0
2013,"XIV","Haliporoides diomedeae",0
2013,"XIV","Helicolenus lengerichi",0
2013,"XIV","Heterocarpus reedi",0
2013,"XIV","Homalaspis plana",0
2013,"XIV","Isurus oxyrinchus",0
2013,"XIV","Lithodes santolla",307
2013,"XIV","Loxechinus albus",0
2013,"XIV","Macruronus magellanicus",0
2013,"XIV","Merluccius australis",2
2013,"XIV","Merluccius gayi gayi",0
2013,"XIV","Mesodesma donacium",0
2013,"XIV","Micromesistius australis",0
2013,"XIV","Mulinia edulis",0
2013,"XIV","Mustelus mento",0
2013,"XIV","Mytilus chilensis",1
2013,"XIV","Octopus (vulgaris) mimus",0
2013,"XIV","Odontesthes regia",0
2013,"XIV","Oncorhynchus kisutch",0
2013,"XIV","Oncorhynchus mykiss",2008
2013,"XIV","Oncorhynchus tshawytscha",0
2013,"XIV","Ophichthus spp.",0
2013,"XIV","Ovalipes trimaculatus",0
2013,"XIV","Paralabrax humeralis",0
2013,"XIV","Paralomis granulosa",0
2013,"XIV","Pinguipes chilensis",0
2013,"XIV","Pleuroncodes monodon",0
2013,"XIV","Prionace glauca",0
2013,"XIV","Prolatilus jugularis",0
2013,"XIV","Pyura chilensis",1
2013,"XIV","Ruvettus pretiosus",0
2013,"XIV","Salilota australis",0
2013,"XIV","Salmo salar",0
2013,"XIV","Sardinops sagax",0
2013,"XIV","Scomber japonicus",0
2013,"XIV","Scophtalmus maximus",0
2013,"XIV","Semele solida",0
2013,"XIV","Seriola lalandi",0
2013,"XIV","Seriolella caerulea",0
2013,"XIV","Seriolella punctata",0
2013,"XIV","Strangomera bentincki",0
2013,"XIV","Tagelus dombeii",375
2013,"XIV","Taliepus marginatus",0
2013,"XIV","Tawera gayi",0
2013,"XIV","Thais chocolata",0
2013,"XIV","Thunnus obesus",0
2013,"XIV","Thyrsites atun",0
2013,"XIV","Trachurus murphyi",0
2013,"XIV","Venus antiqua",0
2013,"XIV","Xantochorus cassidiformis",0
2013,"XIV","Xiphias gladius",0
2013,"XIV","Zearaja chilensis",28
2013,"XV","Argobuccinum spp.",0
2013,"XV","Argopecten purpuratus",0
2013,"XV","Athyonidium chilensis",0
2013,"XV","Aulacomya ater",0
2013,"XV","Austromegabalanus psittacus",0
2013,"XV","Brama australis",0
2013,"XV","Callorhinchus callorhynchus",0
2013,"XV","Cancer coronatus",0
2013,"XV","Cancer edwardsi",0
2013,"XV","Cancer porteri",0
2013,"XV","Cancer setosus",0
2013,"XV","Cervimunida johni",0
2013,"XV","Chaceon chilensis",0
2013,"XV","Cheilodactylus variegatus",0
2013,"XV","Chlamys vitrea",0
2013,"XV","Choromytilus chorus",0
2013,"XV","Chorus giganteus",0
2013,"XV","Cilus gilberti",0
2013,"XV","Concholepas concholepas",0
2013,"XV","Coryphaena hippurus",0
2013,"XV","Dipturus trachyderma",0
2013,"XV","Dissostichus eleginoides",0
2013,"XV","Dosidicus gigas",0
2013,"XV","Durvillaea antarctica",0
2013,"XV","Eleginops maclovinus",0
2013,"XV","Engraulis ringens",19
2013,"XV","Ensis macha",0
2013,"XV","Enteroctopus megalocyathus",0
2013,"XV","Epigonus crassicaudus",0
2013,"XV","Ethmidium maculatum",0
2013,"XV","Fissurella latimarginata",0
2013,"XV","Galaxias maculatus",0
2013,"XV","Gari solida",0
2013,"XV","Genypterus blacodes",0
2013,"XV","Genypterus chilensis",0
2013,"XV","Genypterus maculatus",0
2013,"XV","Haliotis discus hannai",0
2013,"XV","Haliotis rufescens",0
2013,"XV","Haliporoides diomedeae",0
2013,"XV","Helicolenus lengerichi",0
2013,"XV","Heterocarpus reedi",0
2013,"XV","Homalaspis plana",0
2013,"XV","Isurus oxyrinchus",0
2013,"XV","Lithodes santolla",0
2013,"XV","Loxechinus albus",30
2013,"XV","Macruronus magellanicus",0
2013,"XV","Merluccius australis",0
2013,"XV","Merluccius gayi gayi",0
2013,"XV","Mesodesma donacium",0
2013,"XV","Micromesistius australis",0
2013,"XV","Mulinia edulis",0
2013,"XV","Mustelus mento",0
2013,"XV","Mytilus chilensis",0
2013,"XV","Octopus (vulgaris) mimus",0
2013,"XV","Odontesthes regia",0
2013,"XV","Oncorhynchus kisutch",0
2013,"XV","Oncorhynchus mykiss",0
2013,"XV","Oncorhynchus tshawytscha",0
2013,"XV","Ophichthus spp.",0
2013,"XV","Ovalipes trimaculatus",0
2013,"XV","Paralabrax humeralis",0
2013,"XV","Paralomis granulosa",0
2013,"XV","Pinguipes chilensis",0
2013,"XV","Pleuroncodes monodon",0
2013,"XV","Prionace glauca",0
2013,"XV","Prolatilus jugularis",0
2013,"XV","Pyura chilensis",0
2013,"XV","Ruvettus pretiosus",0
2013,"XV","Salilota australis",0
2013,"XV","Salmo salar",0
2013,"XV","Sardinops sagax",0
2013,"XV","Scomber japonicus",0
2013,"XV","Scophtalmus maximus",0
2013,"XV","Semele solida",0
2013,"XV","Seriola lalandi",0
2013,"XV","Seriolella caerulea",0
2013,"XV","Seriolella punctata",0
2013,"XV","Strangomera bentincki",0
2013,"XV","Tagelus dombeii",0
2013,"XV","Taliepus marginatus",0
2013,"XV","Tawera gayi",0
2013,"XV","Thais chocolata",0
2013,"XV","Thunnus obesus",0
2013,"XV","Thyrsites atun",0
2013,"XV","Trachurus murphyi",0
2013,"XV","Venus antiqua",0
2013,"XV","Xantochorus cassidiformis",0
2013,"XV","Xiphias gladius",0
2013,"XV","Zearaja chilensis",0
2014,"I","Argobuccinum spp.",0
2014,"I","Argopecten purpuratus",0
